Title,URL,Location,Price,Bedrooms,Type,County
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3629529,Lavington,95000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Donholm,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-embakasi-3629157,Embakasi,14000000,4,House,Nairobi
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3628670,Kitengela,6200000,3,House,Kajiado County
9 Bed House with Staff Quarters in General Mathenge,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-general-mathenge-3628565,Westlands General Mathenge,180000000,9,House,Nairobi
4 Bed House with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3628530,Nyali Area,45000000,4,House,Mombasa
5 Bed Townhouse with En Suite in Kitengela,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitengela-3627970,Kitengela,16000000,5,Townhouse,Kajiado County
4 Bed House with En Suite in Kajiado County,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kajiado-3627262,County,6000000,4,House,Kajiado
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3627253,Kitengela,7200000,3,House,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3627249,Kitengela,5850000,3,House,Kajiado County
2 Bed House with En Suite in Kajiado County,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-kajiado-3627236,County,3200000,2,House,Kajiado
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3627185,Kitengela,6000000,3,House,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3627174,Kitengela,6200000,3,House,Kajiado County
4 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3627171,Kitengela,5850000,4,House,Kajiado County
4 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3627163,Kitengela,6200000,4,House,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3626750,Kitengela,5850000,3,House,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3626746,Kitengela,6000000,3,House,Kajiado County
4 Bed House with En Suite in Langata,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-langata-3626647,Langata,17000000,4,House,Nairobi
3 Bed House with Staff Quarters in Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3626596,Ongata Rongai,15000000,3,House,Kajiado County
4 Bed Townhouse with En Suite at Gikambura,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kikuyu-town-3626060,Kikuyu Town,13500000,4,Townhouse,Kiambu County
4 Bed House with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3624994,Westlands Runda,51000000,4,House,Nairobi
5 Bed Villa in Diani,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-3624606,Diani,70000000,5,Villa,Kwale County
3 Bed Townhouse in Ngong,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-ngong-3624248,Ngong,13800000,3,Townhouse,Kajiado County
4 Bed Villa with En Suite at Serena Mombasa,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-shanzu-3624052,Shanzu,215000000,4,Villa,Mombasa
3 Bed House with En Suite at Serena,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-shanzu-3624029,Shanzu,55000000,3,House,Mombasa
3 Bed House with En Suite at Bombululu,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-nyali-area-3623849,Nyali Area,14000000,3,House,Mombasa
4 Bed House with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3623826,Nyali Area,48000000,4,House,Mombasa
4 Bed Townhouse with En Suite in Shanzu,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-shanzu-3623814,Shanzu,13500000,4,Townhouse,Mombasa
3 Bed Townhouse with Swimming Pool at Maweni Primary,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3623576,Mtwapa,8500000,3,Townhouse,Kilifi County
4 Bed House with En Suite at Kikambala,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikambala-3623558,Kikambala,15500000,4,House,Kilifi County
5 Bed House with En Suite at Flem Tree,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3622979,Westlands Runda,115000000,5,House,Nairobi
5 Bed House with En Suite at Diani,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-diani-3622653,Diani,165000000,5,House,Kwale County
5 Bed Villa with En Suite at Diani,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-diani-3622652,Diani,350000000,5,Villa,Kwale County
4 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-mtwapa-3622454,Mtwapa,76000000,4,Villa,Kilifi County
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3622152,Lavington,182000000,4,Townhouse,Nairobi
3 Bed House with Swimming Pool in Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3621801,Vipingo,55000000,3,House,Kilifi County
4 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3621591,Kiambu Road,37000000,4,Townhouse,Nairobi
5 Bed House with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3391729,Westlands Area,35000000,5,House,Nairobi
3 Bed House with En Suite at Fivestar Meadows Estate,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kiambu-road-3411868,Kiambu Road,36500000,3,House,Nairobi
5 Bed House with En Suite at Whispers Road,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-gigiri-3620769,Westlands Gigiri,200000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3620172,Westlands Loresho,32000000,4,Townhouse,Nairobi
4 Bed House with En Suite in Shanzu,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-shanzu-3619937,Shanzu,55000000,4,House,Mombasa
3 Bed House with Garden in Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3619545,Vipingo,53995000,3,House,Kilifi County
4 Bed Townhouse with En Suite at Kimbo,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3618889,Ruiru,20000000,4,Townhouse,Kiambu County
3 Bed Villa with En Suite at Kuruwitu,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-vipingo-3618778,Vipingo,55000000,3,Villa,Kilifi County
3 Bed House in Langata,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-langata-3618598,Langata,26500000,3,House,Nairobi
3 Bed Villa with En Suite at Malindi,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-malindi-3618481,Malindi,35500000,3,Villa,Kilifi County
3 Bed House with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mtwapa-3618480,Mtwapa,16500000,3,House,Kilifi County
3 Bed House with En Suite at Kenyatta Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kenyatta-road-3618438,Kenyatta Road,6200000,3,House,Kiambu County
4 Bed House in Tigoni,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-tigoni-3618297,Limuru Tigoni,50000000,4,House,Kiambu County
4 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-muthaiga-3618275,Muthaiga,300000000,4,House,Nairobi
3 Bed House in Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3617992,Ongata Rongai,7500000,3,House,Kajiado County
5 Bed House with En Suite at Eliudmathu Streets,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3617911,Westlands Runda,300000000,5,House,Nairobi
9 Bed House with En Suite at Eliud Mathu,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-runda-3617454,Westlands Runda,180000000,9,House,Nairobi
5 Bed House with En Suite at Ruaka Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3617437,Westlands Runda,140000000,5,House,Nairobi
5 Bed Villa with En Suite in Ruiru,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ruiru-3617278,Ruiru,28500000,5,Villa,Kiambu County
4 Bed Townhouse with En Suite in Gikambura,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-gikambura-3617266,Kikuyu Gikambura,13000000,4,Townhouse,Kiambu County
3 Bed Townhouse with En Suite at Windsor,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-windsor-3508762,Roysambu Windsor,18500000,3,Townhouse,Nairobi
6 Bed House with En Suite at Runda Grove,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3616679,Westlands Runda,150000000,6,House,Nairobi
6 Bed House with En Suite at Mombasa,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-tudor-3616412,Island Tudor,200000000,6,House,Mombasa
3 Bed Villa with En Suite at Sunpark,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-malindi-3616394,Malindi,20000000,3,Villa,Kilifi County
4 Bed Villa with En Suite at Malindi,https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-malindi-3616384,Malindi,25000000,4,Villa,Kilifi County
5 Bed House with En Suite at Malindi,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-malindi-3616382,Malindi,20000000,5,House,Kilifi County
3 Bed Townhouse in Embakasi,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-embakasi-3616310,Embakasi,12600000,3,Townhouse,Nairobi
5 Bed Villa with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lower-kabete-3615697,Westlands Lower Kabete,165000000,5,Villa,Nairobi
5 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3615512,Lavington,75000000,5,Villa,Nairobi
3 Bed Townhouse with En Suite in Athi River,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-athi-river-area-3613490,Athi River,8500000,3,Townhouse,Machakos County
5 Bed House with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3613478,Westlands Lower Kabete,125000000,5,House,Nairobi
4 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-nyali-area-10113,Nyali Area,50000000,4,House,Mombasa
3 Bed Villa with En Suite in Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3611918,Mtwapa,30000000,3,Villa,Kilifi County
4 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3611251,Nyali Area,140000000,4,House,Mombasa
4 Bed House with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mtwapa-3610383,Mtwapa,25500000,4,House,Kilifi County
4 Bed House in Kasarani,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kasarani-3609400,Kasarani,75000000,4,House,Nairobi
4 Bed Villa with Staff Quarters in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3609382,Westlands Area,35000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3609185,Lavington,90000000,5,Townhouse,Nairobi
5 Bed House with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3608516,Westlands Lower Kabete,150000000,5,House,Nairobi
3 Bed Townhouse with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3608184,Mtwapa,8500000,3,Townhouse,Kilifi County
3 Bed House with En Suite at Kipawa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kamulu-3607986,Kamulu Joska Malaa,7500000,3,House,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3607831,Lavington,66000000,5,Townhouse,Nairobi
3 Bed House with En Suite at Juja,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-juja-3606964,Juja,6950000,3,House,Kiambu County
4 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3606931,Lavington,70000000,4,Townhouse,Nairobi
3 Bed House with En Suite at Casuarina,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-malindi-3606119,Malindi,14999000,3,House,Kilifi County
7 Bed Townhouse with En Suite in Nyari,https://www.buyrentkenya.com/listings/7-bedroom-townhouse-for-sale-nyari-3605654,Westlands Nyari,155000000,7,Townhouse,Nairobi
4 Bed Villa with En Suite in Tigoni,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-tigoni-3604728,Limuru Tigoni,46000000,4,Villa,Kiambu County
5 Bed Villa in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3604240,Lavington,95000000,5,Villa,Nairobi
4 Bed House with En Suite at Links Road,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-nyali-area-10107,Nyali Area,150000000,4,House,Mombasa
6 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-mtwapa-3602528,Mtwapa,68000000,6,Villa,Kilifi County
5 Bed Townhouse with En Suite at Nyali,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyali-area-3602078,Nyali Area,28000000,5,Townhouse,Mombasa
7 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-nyali-area-12-3601156,Nyali Area,80000000,7,House,Mombasa
5 Bed House with En Suite in Shanzu,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-shanzu-7-3601071,Shanzu,45000000,5,House,Mombasa
4 Bed House with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-11-3600827,Nyali Area,85000000,4,House,Mombasa
3 Bed House with En Suite at Kanamai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikambala-19-3600801,Kikambala,12000000,3,House,Kilifi County
3 Bed House with En Suite at Kanamai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikambala-19-3600742,Kikambala,17500000,3,House,Kilifi County
4 Bed Villa with En Suite at Muthithi Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-4-3600684,Kiambu Road,28000000,4,Villa,Nairobi
4 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3-3600423,Nyali Area,43000000,4,Townhouse,Mombasa
4 Bed Villa with En Suite in Tigoni,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-tigoni-5-3599496,Limuru Tigoni,16500000,4,Villa,Kiambu County
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-20-3522693,Lavington,75000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Greenwood Drive,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-11-3598736,Nyali Area,160000000,4,Townhouse,Mombasa
5 Bed Townhouse with En Suite in Karen,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-18-3598215,Karen,100000000,5,Townhouse,Nairobi
3 Bed House with En Suite at Kona Ya Musa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ukunda-10-3597964,Ukunda,7999000,3,House,Kwale County
3 Bed House with En Suite at Muraam,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kenyatta-road-1-3597706,Kenyatta Road,11950000,3,House,Kiambu County
5 Bed House with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyali-area-3-3597646,Nyali Area,68000000,5,House,Mombasa
5 Bed House with En Suite in Shanzu,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-shanzu-3-3597644,Shanzu,250000000,5,House,Mombasa
4 Bed House with En Suite at Githunguri Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-githunguri-1-3597540,Githunguri,16250000,4,House,Kiambu County
3 Bed House with En Suite at Eastern Bypass,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-eastern-bypass-1-3597518,Ruiru Eastern ByPass,8950000,3,House,Kiambu County
5 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-loresho-6-3597181,Westlands Loresho,150000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Thindigua,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thindigua-8-3596281,Thindigua,22500000,4,Townhouse,Kiambu County
4 Bed Villa with Swimming Pool in Diani,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-diani-1-3596750,Diani,37500000,4,Villa,Kwale County
4 Bed House with En Suite at Eliud Mathu,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-5-3595151,Westlands Runda,300000000,4,House,Nairobi
3 Bed House with En Suite at Thindigua,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-thindigua-8-3595669,Thindigua,34000000,3,House,Kiambu County
4 Bed Townhouse with En Suite at Tigoni,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-tigoni-17-3595238,Limuru Tigoni,50000000,4,Townhouse,Kiambu County
5 Bed House in Riverside,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-riverside-1-3595300,Westlands Riverside,75000000,5,House,Nairobi
4 Bed House with En Suite in Thome,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thome-7-3392810,Roysambu Thome,50000000,4,House,Nairobi
10 Bed House with En Suite at Runda Road,https://www.buyrentkenya.com/listings/10-bedroom-house-for-sale-runda-5-3594005,Westlands Runda,220000000,10,House,Nairobi
5 Bed Townhouse with En Suite at Runda Mimosa Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3593987,Westlands Runda,130000000,5,Townhouse,Nairobi
5 Bed House with En Suite at Eliud Mathu Streets,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-5-3593970,Westlands Runda,300000000,5,House,Nairobi
3 Bed House with En Suite at Mugutha,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-5-3593953,Ruiru,9500000,3,House,Kiambu County
5 Bed House with Garden at Old Muthaiga,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-4-3593932,Muthaiga,160000000,5,House,Nairobi
4 Bed House with En Suite in Membley,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-membley-7-3593874,Ruiru Membley,17500000,4,House,Kiambu County
4 Bed House in Lower Kabete,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lower-kabete-1-3593425,Westlands Lower Kabete,110000000,4,House,Nairobi
4 Bed Townhouse with En Suite at Nyali,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3593328,Nyali Area,55000000,4,Townhouse,Mombasa
6 Bed House with En Suite at Kenyatta Road,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kenyatta-road-4-3593139,Kenyatta Road,39000000,6,House,Kiambu County
4 Bed House in South C,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-south-c-1-3593108,South C,20950000,4,House,Nairobi
5 Bed House with En Suite at Loresho Ridge,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-loresho-5-3593005,Westlands Loresho,120000000,5,House,Nairobi
4 Bed House with En Suite at Shree Estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-14-3592098,Nyali Area,40000000,4,House,Mombasa
5 Bed Townhouse with En Suite at Githunguri Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-ruiru-4-3591930,Ruiru,16500000,5,Townhouse,Kiambu County
3 Bed House with Swimming Pool at Exit 16,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-thika-road-4-3591928,Thika Road,10500000,3,House,Nairobi
6 Bed House with En Suite at Ridgeways,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-ridgeways-8-3591659,Ridgeways,130000000,6,House,Nairobi
4 Bed Townhouse with En Suite in Redhill,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-red-hill-10-3591642,Redhill,26000000,4,Townhouse,Kiambu County
6 Bed House with En Suite in Shanzu,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-shanzu-2-3591394,Shanzu,70000000,6,House,Mombasa
4 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-11-3590815,Westlands Loresho,125000000,4,House,Nairobi
5 Bed House with En Suite in South C,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-south-c-1-3590761,South C,25500000,5,House,Nairobi
4 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-11-3590716,Westlands Loresho,125000000,4,House,Nairobi
4 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-13-3590305,Nyali Area,45000000,4,House,Mombasa
3 Bed Townhouse with Swimming Pool at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-9-3590299,Mtwapa,8500000,3,Townhouse,Kilifi County
4 Bed Villa with En Suite at Pride Inn,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-shanzu-18-3590261,Shanzu,45000000,4,Villa,Mombasa
3 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-9-3471798,Kiambu Road,36999998,3,Townhouse,Nairobi
7 Bed Villa with En Suite at Mtwapa Creekside,https://www.buyrentkenya.com/listings/7-bedroom-villa-for-sale-mtwapa-19-3589563,Mtwapa,80000000,7,Villa,Kilifi County
3 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-lower-kabete-13-3588669,Westlands Lower Kabete,95000000,3,Villa,Nairobi
3 Bed House with En Suite at Rosegate 2B Estate,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikuyu-town-3588639,Kikuyu Town,11000000,3,House,Kiambu County
2 Bed House with Garden at Sweet Waters,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-nanyuki-7-3588412,Nanyuki,6500000,2,House,Laikipia
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-13-3587695,Lavington,85000000,4,Townhouse,Nairobi
4 Bed House with En Suite at Sigona,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikuyu-town-3-3587655,Kikuyu Town,24000000,4,House,Kiambu County
3 Bed House with En Suite in Kamangu,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kamangu-3-3584154,Kamangu,4200000,3,House,Kiambu County
7 Bed House with En Suite at Runda Road,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-5-3586696,Westlands Runda,130000000,7,House,Nairobi
2 Bed House in South C,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-south-c-1-3586387,South C,55000000,2,House,Nairobi
4 Bed Villa with En Suite in Syokimau,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-syokimau-8-3586305,Syokimau,13000000,4,Villa,Machakos County
3 Bed House with En Suite at Kibiko,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-37-3585672,Ngong,8000000,3,House,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3585301,Kitengela,5500000,3,House,Kajiado County
3 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-19-3585087,Mtwapa,55000000,3,Villa,Kilifi County
4 Bed Townhouse with En Suite at Langata Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-21-3433147,Langata,18000000,4,Townhouse,Nairobi
3 Bed Townhouse with En Suite in South B,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-south-b-1-3584000,South B,15500000,3,Townhouse,Nairobi
5 Bed Villa with En Suite at Diani,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-18-3583821,Diani,55000000,5,Villa,Kwale County
8 Bed Villa with En Suite at Gasaro,https://www.buyrentkenya.com/listings/8-bedroom-villa-for-sale-mtwapa-19-3583543,Mtwapa,22500000,8,Villa,Kilifi County
5 Bed Villa with En Suite at Diani,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-diani-18-3583532,Diani,100000000,5,Villa,Kwale County
10 Bed House with Borehole at Bamburi,https://www.buyrentkenya.com/listings/10-bedroom-house-for-sale-bamburi-9-3583344,Bamburi,43000000,10,House,Mombasa
5 Bed House with En Suite at Runda Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-5-3583220,Westlands Runda,170000000,5,House,Nairobi
3 Bed House with Garden in Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kilimani-10-3582975,Kilimani,36500000,3,House,Nairobi
4 Bed Villa with En Suite at Off Thigiri Ridge Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-thigiri-11-3582726,Westlands Thigiri,120000000,4,Villa,Nairobi
7 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-5-3579397,Westlands Runda,250000000,7,House,Nairobi
6 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-mtwapa-19-3582303,Mtwapa,38000000,6,Villa,Kilifi County
4 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-12-3582296,Nyali Area,57000000,4,House,Mombasa
5 Bed House with En Suite at Flem Tree,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-5-3582206,Westlands Runda,180000000,5,House,Nairobi
3 Bed House with En Suite at Kenyatta Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kenyatta-road-4-3581945,Kenyatta Road,8500000,3,House,Kiambu County
5 Bed House with En Suite at Nyali,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyali-area-12-3581626,Nyali Area,35000000,5,House,Mombasa
5 Bed Townhouse with En Suite at Brookside Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-brookside-3581569,Westlands Brookside,78000000,5,Townhouse,Nairobi
3 Bed House in Namanga,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-namanga-3581491,Namanga,24000000,3,House,Kajiado County
